id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2019-971504,2019-10-23,1,Vente,100000,9,,RUE DES FIGUIERS,970,64700,64260,Hendaye,64,,,64260000AW0245,,,14,,188,35.28,,,,,,,2,2,Appartement,34.00,2,,,,,,-1.7749400,43.3717900,000AW
2019-971507,2019-10-14,1,Vente,88000,23,,RUE D ORIO,1651,64700,64260,Hendaye,64,,,64260000AD1211,,,7,,,,,,,,,,1,2,Appartement,35.00,2,,,,,,-1.7566720,43.3623870,000AD
2019-971517,2019-10-28,1,Vente,371000,10,,RUE SALVADOR ALLENDE,2016,64700,64260,Hendaye,64,,,64260000AM0212,,,,,,,,,,,,,0,1,Maison,85.00,4,S,sols,,,375.00,-1.7726360,43.3602190,000AM
2019-971518,2019-10-31,1,Vente,160000,2,,RUE DES DEPORTES,730,64700,64260,Hendaye,64,,,64260000AL0224,,,38,,70,,,,,,,,2,2,Appartement,71.00,3,,,,,,-1.7817790,43.3523830,000AL
2019-971520,2019-11-08,1,Vente,319000,3,B,RUE DU TUNNEL,2200,64700,64260,Hendaye,64,,,64260000AN0597,,,4,,,,,,,,,,1,2,Appartement,77.00,2,,,,,,-1.7706500,43.3575090,000AN
2019-971525,2019-10-31,1,Vente,123000,9614,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0471,,,165,40.09,,,,,,,,,1,2,Appartement,40.00,2,,,,,,-1.7643690,43.3606700,000AO
2019-971530,2019-10-22,1,Vente,296000,14,,RUE DE SUBERNOA,2110,64700,64260,Hendaye,64,,,64260000AM0296,,,4,,,,,,,,,,1,1,Maison,71.00,3,,,,,,-1.7705960,43.3588450,000AM
2019-971537,2019-10-25,1,Vente,166500,7,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AT0402,,,248,,,,,,,,,,1,2,Appartement,47.00,3,,,,,,-1.7629140,43.3702300,000AT
2019-971538,2019-10-25,1,Vente,350000,14,,RUE AICHE EGINA,50,64700,64260,Hendaye,64,,,64260000AK0181,,,,,,,,,,,,,0,1,Maison,67.00,4,S,sols,,,579.00,-1.7760770,43.3501320,000AK
2019-971539,2019-10-25,1,Vente,100000,79,B,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AL0021,,,34,,,,,,,,,,1,2,Appartement,43.00,2,,,,,,-1.7802990,43.3534660,000AL
2019-971545,2019-11-07,1,Vente,231500,9004,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0368,,,29,,,,,,,,,,1,2,Appartement,43.00,2,,,,,,-1.7640720,43.3593250,000AO
2019-971546,2019-11-06,1,Vente,295000,9005,,CHE ASCOUBE FAGADY,190,64700,64260,Hendaye,64,,,64260000AB0489,,,21,,,,,,,,,,1,2,Appartement,82.00,4,,,,,,-1.7448760,43.3763380,000AB
2019-971547,2019-11-08,1,Vente,175000,54,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AK0313,,,37,,,,,,,,,,1,2,Appartement,50.00,3,,,,,,-1.7754370,43.3494540,000AK
2019-971557,2019-10-30,1,Vente,339000,78,B,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AX0253,,,27,,,,,,,,,,1,2,Appartement,58.00,2,,,,,,-1.7833610,43.3711190,000AX
2019-971559,2019-11-05,1,Vente,243400,9004,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0368,,,28,,,,,,,,,,1,2,Appartement,65.00,3,,,,,,-1.7640720,43.3593250,000AO
2019-971560,2019-10-29,1,Vente,498000,18,,RUE JEAN MERMOZ,1281,64700,64260,Hendaye,64,,,64260000AD0313,,,,,,,,,,,,,0,2,Appartement,48.00,2,S,sols,,,544.00,-1.7590830,43.3691330,000AD
2019-971560,2019-10-29,1,Vente,498000,18,,RUE JEAN MERMOZ,1281,64700,64260,Hendaye,64,,,64260000AD0313,,,,,,,,,,,,,0,2,Appartement,144.00,4,S,sols,,,544.00,-1.7590830,43.3691330,000AD
2019-971561,2019-10-30,1,Vente,197600,74,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AK0438,,,28,,,,,,,,,,1,2,Appartement,78.00,5,,,,,,-1.7730190,43.3493700,000AK
2019-971562,2019-10-28,1,Vente,120000,9001,,RES ASCOUBIA II,A011,64700,64260,Hendaye,64,,,64260000AB0490,,,51,,52,,,,,,,,2,2,Appartement,56.00,4,,,,,,-1.7458800,43.3748420,000AB
2019-971565,2019-11-12,1,Vente,200000,9005,,CHE DE SOPITE,2100,64700,64260,Hendaye,64,,,64260000AD1456,,,119,,,,,,,,,,1,2,Appartement,67.00,2,,,,,,-1.7520340,43.3720730,000AD
2019-971566,2019-11-12,1,Vente,130000,12,,RUE CANETA,460,64700,64260,Hendaye,64,,,64260000AM0652,,,43,,,,,,,,,,1,2,Appartement,38.00,2,,,,,,-1.7761660,43.3575990,000AM
2019-971567,2019-11-12,1,Vente,154000,14,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AL0253,,,71,,,,,,,,,,1,2,Appartement,33.00,2,,,,,,-1.7802570,43.3494050,000AL
2019-971568,2019-11-12,1,Vente,267900,13,,RUE D ORIO,1651,64700,64260,Hendaye,64,,,64260000AD0171,,,8,,,,,,,,,,1,2,Appartement,100.00,3,,,,,,-1.7584880,43.3631000,000AD
2019-971568,2019-11-12,1,Vente,267900,13,,RUE D ORIO,1651,64700,64260,Hendaye,64,,,64260000AD0171,,,7,,,,,,,,,,1,2,Appartement,30.00,1,,,,,,-1.7584880,43.3631000,000AD
2019-971574,2019-11-22,1,Vente,125000,3,,PAS ALLENDE,105,64700,64260,Hendaye,64,,,64260000AM0601,,,63,,,,,,,,,,1,2,Appartement,44.00,2,,,,,,-1.7732650,43.3595160,000AM
2019-971576,2019-10-11,1,Vente,120900,2,,RUE MARIGORRI,1452,64700,64260,Hendaye,64,,,64260000AO0480,,,120,,,,,,,,,,1,2,Appartement,31.00,2,,,,,,-1.7634800,43.3607260,000AO
2019-971578,2019-11-08,1,Vente,1500,2,,RUE ERROKERIA,860,64700,64260,Hendaye,64,,,64260000AM0249,,,8,,,,,,,,,,1,1,Maison,50.00,3,,,,,,-1.7706380,43.3601540,000AM
2019-971589,2019-10-30,1,Vente,114000,10,,RTE DE LA CORNICHE,690,64700,64260,Hendaye,64,,,64260000AS0157,,,14,,,,,,,,,,1,2,Appartement,24.00,2,,,,,,-1.7608710,43.3738630,000AS
2019-971590,2019-10-30,1,Vente,216500,9001,,RES ASCOUBIA I,A010,64700,64260,Hendaye,64,,,64260000AB0491,,,10,,,,,,,,,,1,2,Appartement,30.00,2,,,,,,-1.7437100,43.3727200,000AB
2019-971591,2019-11-02,1,Vente,160000,13,,RUE DES FERMES,960,64700,64260,Hendaye,64,,,64260000AM0255,,,31,,,,,,,,,,1,2,Appartement,32.00,2,,,,,,-1.7701020,43.3601600,000AM
2019-971603,2019-11-18,1,Vente,215000,6,,RUE DU PONT,1860,64700,64260,Hendaye,64,,,64260000AN0051,,,24,,,,,,,,,,1,2,Appartement,56.00,3,,,,,,-1.7732230,43.3569590,000AN
2019-971604,2019-11-20,1,Vente,90000,12,,RUE CANETA,460,64700,64260,Hendaye,64,,,64260000AM0652,,,45,,,,,,,,,,1,2,Appartement,48.00,3,,,,,,-1.7761660,43.3575990,000AM
2019-971606,2019-11-18,1,Vente,273000,43,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AS0125,,,12,,,,,,,,,,1,2,Appartement,58.00,3,,,,,,-1.7566670,43.3726580,000AS
2019-971609,2019-11-19,1,Vente,192600,78,B,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AX0253,,,36,,,,,,,,,,1,2,Appartement,29.00,1,,,,,,-1.7833610,43.3711190,000AX
2019-971610,2019-11-18,1,Vente,108000,5,,RUE DE LA LIBERATION,1360,64700,64260,Hendaye,64,,,64260000AN0414,,,22,,,,,,,,,,1,2,Appartement,28.00,3,,,,,,-1.7757540,43.3559320,000AN
2019-971611,2019-11-19,1,Vente,155000,9,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AT0084,,,9,,,,,,,,,,1,2,Appartement,37.00,3,,,,,,-1.7616780,43.3701070,000AT
2019-971622,2019-11-12,1,Vente,331000,155,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AD0435,,,1,,,,,,,,,,1,1,Maison,87.00,4,,,,,,-1.7557150,43.3716840,000AD
2019-971624,2019-11-21,1,Vente,353000,5,,RUE DES CLEMATITES,660,64700,64260,Hendaye,64,,,64260000AV0186,,,12,,,,,,,,,,1,2,Appartement,69.00,3,,,,,,-1.7722860,43.3716840,000AV
2019-971627,2019-11-26,1,Vente,323000,2,,RUE DES ACACIAS,20,64700,64260,Hendaye,64,,,64260000AV0415,,,119,,,,,,,,,,1,2,Appartement,58.00,3,,,,,,-1.7730400,43.3708740,000AV
2019-971628,2019-11-25,1,Vente,150000,15,,RUE D IRUN,1210,64700,64260,Hendaye,64,,,64260000AV0418,,,184,,,,,,,,,,1,2,Appartement,55.00,3,,,,,,-1.7729710,43.3729960,000AV
2019-971635,2019-11-28,1,Vente,152031,29,,RUE DU PORT,1870,64700,64260,Hendaye,64,,,64260000AM0012,,,20,,,,,,,,,,1,2,Appartement,65.00,4,,,,,,-1.7764250,43.3582500,000AM
2019-971637,2019-11-28,1,Vente,205050,9005,,CHE ASCOUBE FAGADY,190,64700,64260,Hendaye,64,,,64260000AB0489,,,37,,,,,,,,,,1,2,Appartement,63.00,3,,,,,,-1.7448760,43.3763380,000AB
2019-971641,2019-11-22,1,Vente,130000,9614,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0471,,,164,,,,,,,,,,1,2,Appartement,39.00,2,,,,,,-1.7643690,43.3606700,000AO
2019-971642,2019-11-22,1,Vente,269000,38,,RUE ZALDI,2269,64700,64260,Hendaye,64,,,64260000AD1176,,,1,,,,,,,,,,1,1,Maison,65.00,3,,,,,,-1.7528020,43.3674140,000AD
2019-971643,2019-11-28,1,Vente,146000,9,,RUE DOLEAC,740,64700,64260,Hendaye,64,,,64260000AL0436,,,7,,,,,,,,,,1,2,Appartement,59.00,3,,,,,,-1.7804550,43.3521070,000AL
2019-971644,2019-11-25,1,Vente,326000,72,,AGUERRIA,B005,64700,64260,Hendaye,64,,,64260000AB0301,,,,,,,,,,,,,0,1,Maison,72.00,4,S,sols,,,396.00,-1.7466750,43.3737870,000AB
2019-971661,2019-11-28,1,Vente,289750,3,,RUE MAZARIN,1485,64700,64260,Hendaye,64,,,64260000AH0253,,,32,,,,,,,,,,1,1,Maison,87.00,5,,,,,,-1.7682660,43.3445910,000AH
2019-971663,2019-12-02,1,Vente,85000,1,,RUE HAUTE,1150,64700,64260,Hendaye,64,,,64260000AM0610,,,45,,,,,,,,,,1,2,Appartement,26.00,1,,,,,,-1.7729170,43.3586660,000AM
2019-971665,2019-11-19,1,Vente,162000,21,,RUE DES SERINGATS,2070,64700,64260,Hendaye,64,,,64260000AT0391,,,179,,180,,,,,,,,2,2,Appartement,32.00,2,,,,,,-1.7658590,43.3732360,000AT
2019-971672,2019-11-22,1,Vente,415000,9003,,CHE D HAICABIA,1135,64700,64260,Hendaye,64,,,64260000AB0580,,,,,,,,,,,,,0,1,Maison,68.00,3,S,sols,,,580.00,-1.7412190,43.3718560,000AB
2019-971672,2019-11-22,1,Vente,415000,9003,,CHE D HAICABIA,1135,64700,64260,Hendaye,64,,,64260000AB0580,,,,,,,,,,,,,0,1,Maison,65.00,3,AG,terrains d'agrément,,,1150.00,-1.7412190,43.3718560,000AB
2019-971672,2019-11-22,1,Vente,415000,9003,,CHE D HAICABIA,1135,64700,64260,Hendaye,64,,,64260000AB0580,,,,,,,,,,,,,0,1,Maison,68.00,3,AG,terrains d'agrément,,,1150.00,-1.7412190,43.3718560,000AB
2019-971672,2019-11-22,1,Vente,415000,9003,,CHE D HAICABIA,1135,64700,64260,Hendaye,64,,,64260000AB0580,,,,,,,,,,,,,0,1,Maison,65.00,3,S,sols,,,580.00,-1.7412190,43.3718560,000AB
2019-971673,2019-11-22,1,Vente,197600,9001,,RES ASCOUBIA II,A011,64700,64260,Hendaye,64,,,64260000AB0490,,,60,,,,,,,,,,1,2,Appartement,27.00,2,,,,,,-1.7458800,43.3748420,000AB
2019-971678,2019-12-09,1,Vente,315000,8,,RUE DES GALIOTES,1055,64700,64260,Hendaye,64,,,64260000AH0253,,,40,,,,,,,,,,1,1,Maison,87.00,5,,,,,,-1.7682660,43.3445910,000AH
2019-971690,2019-12-10,1,Vente,110000,15,,RUE D AIZPURDI,80,64700,64260,Hendaye,64,,,64260000AN0063,,,13,,3,,,,,,,,2,2,Appartement,37.00,2,,,,,,-1.7721260,43.3564550,000AN
2019-971694,2019-11-28,1,Vente,130000,4,,RUE DOMINGOENIA GAENEAN,775,64700,64260,Hendaye,64,,,64260000AO0449,,,60,,,,,,,,,,1,2,Appartement,39.00,2,,,,,,-1.7640190,43.3623870,000AO
2019-971698,2019-11-29,1,Vente,519406,9001,,CHE DE LEGARRALDE,1350,64700,64260,Hendaye,64,,,64260000AD0129,,,,,,,,,,,,,0,1,Maison,66.00,3,S,sols,,,2450.00,-1.7524960,43.3638670,000AD
2019-971702,2019-12-04,1,Vente,326000,2,,RUE DU 14 JUILLET,1910,64700,64260,Hendaye,64,,,64260000AN0294,,,,,,,,,,,,,0,1,Maison,63.00,4,S,sols,,,400.00,-1.7725170,43.3546730,000AN
2019-971709,2019-12-09,1,Vente,150000,9005,,CHE DE SOPITE,2100,64700,64260,Hendaye,64,,,64260000AD1456,,,255,,,,,,,,,,1,2,Appartement,33.00,2,,,,,,-1.7520340,43.3720730,000AD
2019-971718,2019-12-16,1,Vente,160000,11,,AV DES ALLEES,100,64700,64260,Hendaye,64,,,64260000AN0668,,,23,,,,,,,,,,1,2,Appartement,62.00,3,,,,,,-1.7739390,43.3559970,000AN
2019-971723,2019-12-17,1,Vente,167000,9614,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0471,,,161,,,,,,,,,,1,2,Appartement,55.00,3,,,,,,-1.7643690,43.3606700,000AO
2019-971727,2019-11-29,1,Vente,396000,2,,RUE DES ORANGERS,1640,64700,64260,Hendaye,64,,,64260000AX0067,,,52,,73,,,,,,,,2,2,Appartement,118.00,4,,,,,,-1.7806490,43.3697960,000AX
2019-971729,2019-12-23,1,Vente,385000,18,,RUE BIATURENIA,400,64700,64260,Hendaye,64,,,64260000AP0042,,,2,,,,,,,,,,1,1,Maison,117.00,4,,,,,,-1.7673840,43.3644430,000AP
2019-971731,2019-12-20,1,Vente,96000,15,,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AM0403,,,4,,,,,,,,,,1,2,Appartement,35.00,1,,,,,,-1.7761980,43.3581060,000AM
2019-971732,2019-12-14,1,Vente,323000,23,,RUE D IRUN,1210,64700,64260,Hendaye,64,,,64260000AV0418,,,238,,272,,,,,,,,2,2,Appartement,84.00,3,,,,,,-1.7729710,43.3729960,000AV
2019-971733,2019-12-23,1,Vente,129400,14,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AL0253,,,226,,,,,,,,,,1,2,Appartement,33.00,1,,,,,,-1.7802570,43.3494050,000AL
2019-971734,2019-11-29,1,Vente,255000,11,,RUE DES FERMES,960,64700,64260,Hendaye,64,,,64260000AM0253,,,111,,,,,,,,,,1,2,Appartement,66.00,3,,,,,,-1.7702300,43.3601030,000AM
2019-971736,2019-12-06,1,Vente,155070,2,,RUE DES CHENES,570,64700,64260,Hendaye,64,,,64260000AK0440,,,94,,,,,,,,,,1,2,Appartement,40.00,2,,,,,,-1.7793820,43.3506970,000AK
2019-971742,2019-12-04,1,Vente,420000,80,T,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AX0253,,,4,,,,,,,,,,1,2,Appartement,103.00,3,,,,,,-1.7833610,43.3711190,000AX
2019-971752,2019-12-13,1,Vente,250000,30,,PL DE LA REPUBLIQUE,1930,64700,64260,Hendaye,64,,,64260000AM0125,,,3,,,,,,,,,,1,2,Appartement,67.00,3,,,,,,-1.7750770,43.3579590,000AM
2019-971764,2019-12-13,1,Vente,222500,2,,RUE DE SANTIAGO,2040,64700,64260,Hendaye,64,,,64260000AL0399,,,12,,,,,,,,,,1,2,Appartement,61.00,2,,,,,,-1.7764240,43.3532700,000AL
2019-971768,2019-12-17,1,Vente,166500,16,,RUE DOLEAC,740,64700,64260,Hendaye,64,,,64260000AL0523,,,37,,,,,,,,,,1,2,Appartement,45.00,2,,,,,,-1.7800930,43.3507900,000AL
2019-971774,2019-12-28,1,Vente,154600,18,,RUE DOMINGOENIA,750,64700,64260,Hendaye,64,,,64260000AO0402,,,1,,,,,,,,,,1,2,Appartement,32.00,2,,,,,,-1.7638870,43.3618740,000AO
2019-971776,2019-12-23,1,Vente,314000,9345,,RUE DES ABELIAS,12,64700,64260,Hendaye,64,,,64260000AT0345,,,,,,,,,,,,,0,1,Maison,71.00,4,S,sols,,,115.00,-1.7653580,43.3718400,000AT
2019-971777,2019-12-19,1,Vente,169800,10,,RUE CHINCHOENIA,584,64700,64260,Hendaye,64,,,64260000AN0698,,,17,,,,,,,,,,1,2,Appartement,50.00,3,,,,,,-1.7668700,43.3563280,000AN
2019-971779,2019-12-31,1,Vente,331000,4,,RUE DES OLIVIERS,1620,64700,64260,Hendaye,64,,,64260000AW0259,,,18,,,,,,,,,,1,2,Appartement,43.00,2,,,,,,-1.7804010,43.3717700,000AW
2019-971780,2019-12-23,1,Vente,259000,43,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AS0125,,,235,,,,,,,,,,1,2,Appartement,48.00,3,,,,,,-1.7566670,43.3726580,000AS
2019-971781,2019-12-23,1,Vente,580000,10,,RUE SAINT EXUPERY,2000,64700,64260,Hendaye,64,,,64260000AD0282,,,,,,,,,,,,,0,1,Maison,91.00,3,S,sols,,,164.00,-1.7566330,43.3697220,000AD
2019-971781,2019-12-23,1,Vente,580000,10,,RUE SAINT EXUPERY,2000,64700,64260,Hendaye,64,,,64260000AD0282,,,,,,,,,,,,,0,1,Maison,91.00,3,AG,terrains d'agrément,,,832.00,-1.7566330,43.3697220,000AD
2019-971782,2019-12-20,1,Vente,155000,17,,RUE DE LA GARE,1060,64700,64260,Hendaye,64,,,64260000AN0039,,,5,,,,,,,,,,1,2,Appartement,94.00,4,,,,,,-1.7754990,43.3567770,000AN
2019-971783,2019-12-19,1,Vente,236000,5,,RUE HAPETENIA,1145,64700,64260,Hendaye,64,,,64260000AN0256,,,10,,32,,,,,,,,2,2,Appartement,66.00,3,,,,,,-1.7738720,43.3547060,000AN
2019-971784,2019-12-19,1,Vente,111530,7,,RUE DES CHEVREFEUILLES,580,64700,64260,Hendaye,64,,,64260000AV0408,,,3,,,,,,,,,,1,2,Appartement,45.00,2,,,,,,-1.7714620,43.3734100,000AV
2019-971792,2019-12-10,1,Vente,312000,30,,BD DU GENERAL LECLERC,1100,64700,64260,Hendaye,64,,,64260000AV0128,,,1,,,,,,,,,,1,2,Appartement,87.00,4,,,,,,-1.7698760,43.3671470,000AV
2019-971801,2019-12-18,1,Vente,222000,2,,RUE ERRONDENIA,871,64700,64260,Hendaye,64,,,64260000AE0390,,,21,,35,,,,,,,,2,2,Appartement,59.00,3,,,,,,-1.7633770,43.3589960,000AE
2019-971803,2019-12-20,1,Vente,107000,77,,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AL0022,,,4,,,,,,,,,,1,2,Appartement,66.00,2,,,,,,-1.7800930,43.3535820,000AL
2019-971806,2019-12-10,1,Vente,149000,4,,RUE DE LA SABLIERE,1990,64700,64260,Hendaye,64,,,64260000AT0005,,,5,,,,,,,,,,1,2,Appartement,26.00,1,,,,,,-1.7674590,43.3742800,000AT
2019-971808,2019-12-12,1,Vente,100000,79,B,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AL0021,,,41,,,,,,,,,,1,2,Appartement,43.00,2,,,,,,-1.7802990,43.3534660,000AL
2019-971816,2019-12-16,1,Vente,250000,9001,,RUE ANSOENIA,130,64700,64260,Hendaye,64,,,64260000AT0256,,,,,,,,,,,,,0,1,Maison,63.00,3,S,sols,,,155.00,-1.7648990,43.3708100,000AT
2019-971820,2019-12-30,1,Vente,120000,10,,RUE D AIZPURDI,80,64700,64260,Hendaye,64,,,64260000AN0231,,,6,,,,,,,,,,1,2,Appartement,50.00,2,,,,,,-1.7733940,43.3562730,000AN
2019-971821,2019-12-23,1,Vente,150000,74,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AD0192,,,15,,,,,,,,,,1,2,Appartement,31.00,2,,,,,,-1.7581510,43.3652090,000AD
2019-971822,2019-12-31,1,Vente,158000,15,,RUE D IRUN,1210,64700,64260,Hendaye,64,,,64260000AV0418,,,182,,215,,,,,,,,2,2,Appartement,43.00,2,,,,,,-1.7729710,43.3729960,000AV
2019-971829,2019-12-26,1,Vente,362000,43,,AGUERRIA,B005,64700,64260,Hendaye,64,,,64260000AB0316,,,,,,,,,,,,,0,1,Maison,98.00,4,S,sols,,,342.00,-1.7475550,43.3739220,000AB
2019-971836,2019-12-13,1,Vente,300000,9,,RUE ZALDI,2269,64700,64260,Hendaye,64,,,64260000AD1151,,,1,,,,,,,,,,1,1,Maison,92.00,2,S,sols,,,515.00,-1.7537690,43.3697600,000AD
2019-971839,2019-12-18,1,Vente,140000,39,,BD DE LA MER,1490,64700,64260,Hendaye,64,,,64260000AT0002,,,53,,,,,,,,,,1,2,Appartement,47.00,2,,,,,,-1.7685900,43.3740910,000AT
2019-971840,2019-12-16,1,Vente,364500,41,,BD DE LA MER,1490,64700,64260,Hendaye,64,,,64260000AV0401,,,32,,,,,,,,,,1,2,Appartement,56.00,3,,,,,,-1.7692970,43.3739410,000AV
2019-971844,2019-12-17,1,Vente,290000,1,,BD DU GENERAL LECLERC,1100,64700,64260,Hendaye,64,,,64260000AV0133,,,11,,,,,,,,,,1,2,Appartement,65.00,3,,,,,,-1.7699770,43.3662750,000AV
2019-971847,2019-12-19,1,Vente,210300,5,,RUE NOUVELLE,1600,64700,64260,Hendaye,64,,,64260000AN0373,,,122,,,,,,,,,,1,2,Appartement,62.00,3,,,,,,-1.7740080,43.3542720,000AN
2019-971850,2019-12-19,1,Vente,260000,26,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AE0175,,,,,,,,,,,,,0,1,Maison,99.00,5,S,sols,,,697.00,-1.7653820,43.3572100,000AE
2019-971858,2019-12-17,1,Vente,124000,25,,RUE DE L EGLISE,820,64700,64260,Hendaye,64,,,64260000AM0636,,,50028,,,,,,,,,,1,2,Appartement,35.00,2,,,,,,-1.7751680,43.3573460,000AM
2019-971864,2019-12-27,1,Vente,241000,9004,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0368,,,31,,,,,,,,,,1,2,Appartement,65.00,3,,,,,,-1.7640720,43.3593250,000AO
2019-971881,2019-12-27,1,Vente,334100,43,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AS0125,,,27,83.01,,,,,,,,,1,2,Appartement,73.00,4,,,,,,-1.7566670,43.3726580,000AS
2019-971891,2019-12-20,1,Vente,135000,10,,RUE HAPETENIA,1145,64700,64260,Hendaye,64,,,64260000AN0366,,,8,,,,,,,,,,1,2,Appartement,51.00,3,,,,,,-1.7735770,43.3540160,000AN
2022-1063757,2022-01-07,1,Vente,300000,6,,RUE DES MURIERS,1555,64700,64260,Hendaye,64,,,64260000AW0126,,,8,36.70,,,,,,,,,1,2,Appartement,37.00,1,,,,,,-1.7787340,43.3711610,000AW
2022-1063771,2022-01-07,1,Vente,302800,1,,RUE DE L INFANTE,1188,64700,64260,Hendaye,64,,,64260000AH0253,,,22,86.37,,,,,,,,,1,1,Maison,87.00,5,,,,,,-1.7682660,43.3445910,000AH
2022-1063789,2022-01-06,1,Vente,215385,2,,BD DE LA MER,1490,64700,64260,Hendaye,64,,,64260000AW0036,,,92,28.16,,,,,,,,,1,2,Appartement,29.00,1,,,,,,-1.7742530,43.3734560,000AW
2022-1063839,2022-01-20,1,Vente,355979,43,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AS0125,,,36,71.03,,,,,,,,,1,2,Appartement,76.00,4,,,,,,-1.7566670,43.3726580,000AS
2022-1063840,2022-01-19,1,Vente,170000,1,,RUE HAUTE,1150,64700,64260,Hendaye,64,,,64260000AM0610,,,55,37.91,,,,,,,,,1,2,Appartement,37.00,1,,,,,,-1.7729170,43.3586660,000AM
2022-1063861,2022-01-07,1,Vente,342940,1,,RUE GASCONENIA,1070,64700,64260,Hendaye,64,,,64260000AC0155,,,20,,,,,,,,,,1,2,Appartement,37.00,2,,,,,,-1.7554310,43.3737580,000AC
2022-1063906,2022-01-25,1,Vente,270025,9005,,CHE DE SOPITE,2100,64700,64260,Hendaye,64,,,64260000AD1456,,,152,61.03,,,,,,,,,1,2,Appartement,61.00,3,,,,,,-1.7520340,43.3720730,000AD
2022-1063917,2022-01-11,1,Vente,342339,4,,RUE DES OLIVIERS,1620,64700,64260,Hendaye,64,,,64260000AW0259,,,13,,,,,,,,,,1,2,Appartement,46.00,2,,,,,,-1.7804010,43.3717700,000AW
2022-1063924,2022-01-21,1,Vente,215000,19,,RUE DES SERINGATS,2070,64700,64260,Hendaye,64,,,64260000AT0409,,,9,38.01,,,,,,,,,1,2,Appartement,36.00,2,,,,,,-1.7662160,43.3728140,000AT
2022-1063925,2022-01-24,1,Vente,200000,3,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AN0675,,,5,43.80,,,,,,,,,1,2,Appartement,44.00,2,,,,,,-1.7678880,43.3558420,000AN
2022-1063927,2022-01-27,1,Vente,138000,27,,RUE LOUIS XIV,1405,64700,64260,Hendaye,64,,,64260000AH0665,,,15,50.41,3,,,,,,,,2,2,Appartement,50.00,2,,,,,,-1.7652930,43.3445420,000AH
2022-1063934,2022-01-17,1,Vente,369000,7,,RUE DES JASMINS,1280,64700,64260,Hendaye,64,,,64260000AV0416,,,61,,,,,,,,,,1,2,Appartement,60.00,3,,,,,,-1.7720190,43.3724630,000AV
2022-1063994,2022-01-26,1,Vente,119000,25,,RUE D ORIO,1651,64700,64260,Hendaye,64,,,64260000AD0588,,,165,30.00,,,,,,,,,1,2,Appartement,31.00,1,,,,,,-1.7563760,43.3620130,000AD
2022-1064004,2022-01-28,1,Vente,240000,1,,RUE DU LAVOIR,1340,64700,64260,Hendaye,64,,,64260000AM0603,,,42,69.80,,,,,,,,,1,2,Appartement,68.00,3,,,,,,-1.7711680,43.3588480,000AM
2022-1064005,2022-01-27,1,Vente,296000,13,,RUE DU 8 MAI,1180,64700,64260,Hendaye,64,,,64260000AN0636,,,15,53.60,,,,,,,,,1,2,Appartement,55.00,3,,,,,,-1.7705810,43.3546330,000AN
